t,v
302,74.33
303,90.06
304,-4.15
305,119.06
306,150.21
307,88.56
308,14.57
309,4.68
310,13.59
311,42.72
312,77.72
313,90.05
314,67.79
315,42.83
316,143.14
317,51.95
318,81.34
319,98.0
320,175.98
321,167.5
322,144.98
323,101.3
324,92.02
325,0.57
326,51.92
327,121.26
328,62.6
329,123.46
330,156.57
331,31.53
332,122.36
333,114.41
334,71.04
335,87.07
336,89.16
337,72.94
338,101.17
339,61.48
340,63.89
341,62.6
342,146.0
343,25.97
344,142.46
345,42.48
346,64.31
347,103.81
348,108.17
349,131.63
350,63.1
351,117.21
352,57.66
353,4.74
354,-7.52
355,51.19
356,179.52
357,82.11
358,35.92
359,100.89
360,57.98
361,73.95
362,153.16
363,59.15
364,102.53
365,153.24
366,106.22
367,80.76
368,89.5
369,87.77
370,-7.32
371,123.45
372,89.68
373,10.82
374,97.95
375,86.92
376,71.79
377,114.83
378,84.58
379,38.4
380,172.16
381,184.84
382,59.72
383,93.24
384,131.67
385,68.95
386,107.56
387,88.36
388,86.37
389,63.96
390,132.26
391,59.49
392,156.83
393,68.88
394,127.05
395,119.14
396,120.73
397,172.23
398,121.45
399,44.81
400,37.94
401,93.72
402,50.09
403,77.37
404,142.99
405,165.77
406,146.58
407,160.52
408,168.96
409,122.21
410,112.63
411,109.2
412,139.57
413,116.42
414,144.5
415,30.22
416,111.38
417,119.79
418,78.78
419,95.56
420,232.89
421,145.71
422,107.02
423,101.64
424,163.76
425,30.55
426,98.12
427,53.89
428,74.46
429,155.06
430,71.63
431,90.83
432,51.38
433,44.95
434,85.35
435,152.25
436,97.48
437,121.26
438,128.17
439,96.96
440,76.6
441,169.76
442,123.62
443,153.26
444,119.36
445,73.78
446,95.51
447,58.43
448,14.75
449,36.97
450,178.54
451,167.91
452,56.71
453,217.72
454,71.33
455,84.39
456,1.82
457,122.79
458,77.86
459,154.96
460,117.11
461,168.42
462,43.86
463,128.33
464,84.31
465,79.13
466,103.81
467,89.25
468,116.35
469,134.66
470,74.85
471,109.23
472,152.72
473,84.23
474,84.39
475,57.5
476,37.65
477,99.34
478,127.32
479,51.74
480,-17.74
481,169.41
482,86.89
483,48.04
484,1.67
485,118.2
486,111.5
487,190.92
488,92.51
489,75.45
490,157.22
491,162.32
492,82.22
493,119.64
494,121.8
495,31.36
496,104.27
497,131.61
498,196.49
499,109.74
500,91.07
501,145.8
502,50.46
503,69.57
504,163.24
505,95.32
506,170.02
507,150.21
508,124.07
509,128.27
510,136.3
511,66.47
512,92.0
513,46.9
514,61.04
515,103.52
516,96.81
517,150.02
518,125.28
519,91.48
520,89.88
521,106.52
522,158.93
523,89.36
524,125.39
525,125.95
526,78.15
527,71.89
528,215.27
529,99.82
530,105.04
531,97.83
532,136.58
533,174.4
534,86.94
535,128.61
536,65.71
537,137.09
538,185.84
539,148.96
540,189.76
541,125.27
542,182.76
543,194.53
544,127.11
545,162.23
546,135.27
547,43.89
548,197.34
549,151.69
550,101.3
551,120.6
552,190.94
553,161.87
554,164.44
555,83.7
556,170.04
557,111.58
558,157.92
559,111.08
560,75.4
561,127.24
562,121.31
563,110.5
564,178.38
565,226.21
566,74.86
567,60.53
568,158.67
569,230.32
570,144.3
571,135.57
572,87.75
573,165.46
574,147.91
575,56.93
576,93.52
577,213.1
578,113.84
579,90.99
580,167.36
581,133.32
582,170.1
583,84.4
584,230.94
585,4.47
586,185.92
587,36.32
588,117.15
589,126.59
590,111.59
591,81.14
592,90.61
593,215.89
594,191.32
595,118.68
596,175.45
597,125.65
598,152.94
599,131.35
600,231.15
601,73.13
602,204.31
603,173.04
604,128.23
605,152.87
606,180.87
607,197.35
608,82.99
609,110.23
610,222.21
611,190.53
612,216.7
613,216.18
614,222.3
615,144.97
616,207.29
617,157.36
618,178.66
619,193.23
620,159.03
621,120.71
622,158.71
623,237.51
624,122.13
625,159.83
626,225.91
627,114.6
628,138.57
629,120.77
630,249.07
631,159.52
632,121.74
633,154.22
634,125.45
635,172.93
636,202.17
637,218.34
638,145.48
639,173.72
640,194.48
641,282.66
642,151.56
643,200.24
644,142.79
645,167.87
646,139.99
647,188.76
648,103.32
649,231.3
650,257.66
651,115.4
652,230.58
653,144.06
654,137.36
655,217.88
656,174.55
657,166.04
658,151.18
659,174.56
660,183.41
661,118.37
662,225.97
663,172.97
664,122.8
665,147.22
666,248.84
667,227.63
668,230.51
669,245.43
670,202.09
671,169.59
672,97.73
673,99.4
674,140.09
675,190.8
676,169.26
677,12.84
678,187.9
679,191.57
680,150.96
681,210.73
682,190.6
683,83.88
684,151.11
685,238.05
686,221.69
687,137.41
688,142.44
689,209.55
690,150.1
691,223.19
692,185.17
693,109.79
694,157.66
695,170.49
696,269.39
697,185.87
698,165.87
699,261.63
700,135.98
701,115.62
702,191.79
703,157.73
704,216.69
705,104.87
706,174.37
707,161.2
708,140.91
709,191.3
710,201.38
711,240.47
712,164.91
713,111.72
714,143.31
715,236.14
716,172.08
717,227.82
718,198.26
719,18.55
720,172.2
721,234.58
722,179.61
723,175.89
724,211.39
725,169.34
726,256.94
727,220.06
728,245.76
729,151.88
730,192.92
731,163.91
732,207.63
733,122.11
734,241.85
735,130.61
736,328.7
737,289.46
738,189.37
739,114.86
740,152.12
741,99.13
742,214.75
743,178.58
744,192.92
745,106.45
746,209.62
747,203.79
748,192.51
749,281.89
750,230.66
751,143.9
752,193.88
753,229.92
754,176.32
755,214.96
756,105.95
757,157.15
758,251.51
759,288.7
760,145.16
761,185.01
762,192.0
763,124.63
764,189.33
765,111.87
766,136.27
767,286.06
768,227.48
769,185.0
770,123.05
771,283.56
772,133.26
773,258.57
774,198.01
775,194.59
776,166.4
777,206.45
778,154.99
779,170.65
780,264.21
781,238.38
782,151.7
783,137.07
784,221.95
785,236.92
786,282.99
787,264.73
788,223.14
789,190.57
790,194.39
791,249.82
792,200.36
793,151.52
794,122.65
795,280.78
796,179.56
797,222.05
798,311.55
799,186.72
800,189.66
801,203.52
802,157.01
803,218.2
804,319.43
805,278.87
806,217.82
807,144.86
808,136.62
809,298.94
810,249.78
811,150.38
812,258.13
813,208.14
814,227.84
815,261.48
816,210.89
817,203.56
818,236.21
819,157.71
820,236.06
821,243.28
822,188.19
823,264.28
824,156.97
825,253.77
826,148.32
827,236.71
828,230.1
829,258.16
830,217.44
831,125.39
832,171.02
833,188.42
834,316.75
835,158.49
836,261.42
837,254.87
838,186.76
839,221.22
840,258.53
841,227.33
842,199.0
843,219.61
844,257.79
845,324.62
846,196.8
847,239.71
848,192.65
849,274.0
850,254.34
851,161.02
852,278.96
853,235.75
854,237.59
855,227.85
856,293.94
857,277.21
858,215.97
859,221.47
860,306.81
861,255.3
862,175.07
863,183.9
864,235.71
865,270.7
866,263.94
867,207.16
868,252.77
869,210.26
870,223.42
871,220.59
872,302.87
873,258.56
874,219.77
875,183.2
876,289.14
877,173.46
878,218.58
879,324.21
880,258.35
881,220.05
882,253.17
883,250.62
884,234.21
885,260.7
886,343.78
887,191.0
888,180.05
889,221.44
890,232.47
891,299.61
892,186.72
893,165.13
894,219.13
895,217.83
896,182.51
897,261.07
898,241.99
899,190.04
900,186.33
901,236.15
902,209.53
903,223.31
904,229.85
905,237.5
906,290.94
907,250.37
908,254.83
909,216.74
910,217.06
911,256.2
912,226.82
913,255.45
914,201.45
915,283.76
916,234.03
917,205.53
918,233.7
919,173.96
920,250.11
921,254.96
922,273.58
923,203.86
924,256.3
925,169.08
926,238.21
927,267.23
928,212.86
929,242.93
930,280.87
931,235.4
932,306.79
933,318.72
934,243.67
935,192.43
936,172.34
937,279.23
938,246.26
939,254.91
940,217.78
941,238.53
942,291.43
943,324.37
944,194.48
945,110.44
946,220.13
947,145.78
948,179.21
949,228.99
950,251.86
951,165.25
952,188.95
953,242.95
954,352.99
955,170.48
956,258.9
957,250.66
958,305.6
959,259.33
960,228.86
961,247.91
962,286.87
963,137.33
964,209.87
965,231.85
966,248.03
967,256.48
968,292.32
969,141.5
970,294.79
971,193.07
972,306.18
973,185.77
974,211.64
975,300.98
976,249.15
977,233.79
978,316.49
979,257.94
980,240.32
981,203.97
982,338.92
983,307.97
984,214.33
985,258.6
986,217.95
987,191.66
988,222.27
989,217.94
990,321.5
991,268.63
992,198.76
993,254.57
994,266.03
995,278.39
996,288.67
997,214.93
998,226.94
999,239.01
1000,296.67
1001,211.04
1002,237.91
1003,180.2
1004,299.0
1005,305.57
1006,323.13
1007,217.51
1008,242.87
1009,292.07
1010,217.22
1011,246.62
1012,292.06
1013,258.62
1014,338.98
1015,242.57
1016,284.47
1017,274.99
1018,203.98
1019,239.59
1020,181.27
1021,224.29
1022,241.95
1023,187.71
1024,207.97
1025,239.04
1026,221.47
1027,198.47
1028,275.27
1029,246.6
1030,311.79
1031,306.17
1032,180.44
1033,323.02
1034,332.83
1035,240.73
1036,122.78
1037,317.02
1038,246.96
1039,297.93
1040,266.35
1041,226.34
1042,217.39
1043,276.56
1044,236.91
1045,255.9
1046,203.49
1047,315.16
1048,368.46
1049,383.22
1050,183.08
1051,203.67
1052,241.08
1053,291.82
1054,317.85
1055,227.05
1056,214.87
1057,201.58
1058,251.53
1059,288.51
1060,349.73
1061,350.92
1062,257.47
1063,290.57
1064,295.99
1065,233.51
1066,291.63
1067,181.8
1068,191.3
1069,293.76
1070,280.98
1071,240.68
1072,312.39
1073,276.03
1074,320.87
1075,217.03
1076,258.0
1077,344.11
1078,308.75
1079,310.48
1080,218.39
1081,329.71
1082,204.1
1083,249.1
1084,258.52
1085,319.59
1086,259.27
1087,257.8
1088,279.82
1089,341.76
1090,238.0
1091,305.34
1092,289.44
1093,273.42
1094,372.52
1095,322.43
1096,266.7
1097,323.66
1098,293.13
1099,271.59
1100,243.65
1101,288.81
1102,301.78
1103,291.97
1104,244.69
1105,237.57
1106,272.82
1107,309.92
1108,240.32
1109,272.03
1110,230.12
1111,195.82
1112,278.29
1113,279.66
1114,307.67
1115,300.24
1116,303.2
1117,285.28
1118,191.1
1119,264.88
1120,293.33
1121,254.63
1122,315.55
1123,355.93
1124,296.69
1125,309.74
1126,357.87
1127,279.9
1128,276.29
1129,349.0
1130,226.29
1131,239.54
1132,260.55
1133,316.34
1134,299.57
1135,251.17
1136,409.6
1137,289.6
1138,297.0
1139,326.98
1140,262.82
1141,364.82
1142,324.19
1143,248.78
1144,231.46
1145,136.23
1146,218.69
1147,340.18
1148,304.0
1149,328.69
1150,289.03
1151,304.03
1152,292.07
1153,277.58
1154,279.16
1155,312.97
1156,322.55
1157,320.3
1158,267.88
1159,250.62
1160,338.91
1161,308.61
1162,301.01
1163,249.55
1164,296.19
1165,295.6
1166,289.11
1167,300.21
1168,336.83
1169,320.43
1170,244.17
1171,328.02
1172,312.35
1173,236.74
1174,263.94
1175,249.23
1176,268.75
1177,237.07
1178,285.22
1179,370.2
1180,336.26
1181,400.45
1182,334.41
1183,385.52
1184,298.98
1185,374.87
1186,315.11
1187,284.66
1188,250.76
1189,244.6
1190,237.34
1191,300.73
1192,342.1
1193,349.67
1194,357.55
1195,274.21
1196,295.86
1197,251.35
1198,297.95
1199,217.59
1200,326.61
1201,266.31
1202,223.8
1203,259.14
1204,327.08
1205,206.11
1206,317.38
1207,264.43
1208,338.0
1209,253.57
1210,239.92
1211,305.66
1212,315.94
1213,300.54
1214,267.76
1215,343.66
1216,348.92
1217,242.01
1218,327.31
1219,247.92
1220,276.24
1221,274.29
1222,307.23
1223,195.16
1224,306.07
1225,375.58
1226,328.17
1227,298.79
1228,320.15
1229,306.57
1230,280.07
1231,255.21
1232,346.89
1233,244.8
1234,270.25
1235,336.84
1236,329.42
1237,302.27
1238,320.19
1239,299.54
1240,354.85
1241,333.32
1242,355.03
1243,381.1
1244,323.79
1245,320.72
1246,227.42
1247,254.81
1248,222.71
1249,285.08
1250,262.44
1251,373.29
1252,302.82
1253,365.99
1254,287.05
1255,240.63
1256,357.97
1257,345.82
1258,290.98
1259,337.63
1260,273.06
1261,251.86
1262,330.25
1263,345.32
1264,392.86
1265,307.35
1266,310.35
1267,401.31
1268,368.19
1269,247.83
1270,333.6
1271,205.67
1272,292.38
1273,295.54
1274,377.04
1275,362.88
1276,238.87
1277,240.42
1278,319.22
1279,414.86
1280,267.34
1281,310.45
1282,258.33
1283,224.97
1284,347.1
1285,294.18
1286,305.2
1287,341.58
1288,314.36
1289,407.73
1290,315.13
1291,392.42
1292,308.21
1293,312.61
1294,416.33
1295,357.42
1296,345.27
1297,291.23
1298,373.47
1299,300.21
1300,283.16
1301,316.92
1302,317.54
1303,317.26
1304,275.03
1305,384.68
1306,344.35
1307,386.91
1308,304.13
1309,337.88
1310,443.17
1311,338.17
1312,304.2
1313,261.35
1314,350.76
1315,352.01
1316,370.8
1317,354.1
1318,307.6
1319,277.58
1320,279.99
1321,280.12
1322,324.65
1323,389.73
1324,346.76
1325,282.87
1326,373.6
1327,352.99
1328,375.95
1329,365.5
1330,322.73
1331,249.8
1332,387.97
1333,317.14
1334,354.5
1335,285.62
1336,260.48
1337,254.53
1338,290.34
1339,414.25
1340,336.86
1341,251.6
1342,361.94
1343,352.13
1344,388.54
1345,246.75
1346,291.12
1347,365.4
1348,333.2
1349,293.21
1350,379.52
1351,385.33
1352,405.35
1353,295.98
1354,274.23
1355,406.7
1356,347.3
1357,320.71
1358,314.09
1359,344.49
1360,297.74
1361,354.77
1362,413.05
1363,281.28
1364,275.24
1365,369.59
1366,400.17
1367,345.16
1368,444.91
1369,488.59
1370,366.08
1371,368.28
1372,281.6
1373,350.75
1374,306.41
1375,339.23
1376,340.78
1377,394.06
1378,371.47
1379,363.17
1380,366.35
1381,349.31
1382,343.71
1383,303.22
1384,330.94
1385,402.38
1386,356.98
1387,404.25
1388,381.02
1389,314.46
1390,269.9
1391,341.92
1392,333.8
1393,329.95
1394,420.23
1395,339.97
1396,349.91
1397,396.72
1398,431.87
1399,335.46
1400,341.59
1401,323.3
1402,335.83
1403,300.53
1404,285.64
1405,341.44
1406,364.64
1407,330.06
1408,415.63
1409,431.88
1410,278.78
1411,459.59
1412,339.53
1413,349.5
1414,333.02
1415,419.6
1416,297.94
1417,382.43
1418,448.47
1419,381.71
1420,290.18
1421,296.75
1422,392.36
1423,337.69
1424,395.81
1425,311.14
1426,379.41
1427,342.83
1428,342.49
1429,254.03
1430,298.65
1431,353.71
1432,356.47
1433,291.3
1434,420.09
1435,342.43
1436,272.88
1437,457.17
1438,341.15
1439,358.81
1440,406.55
1441,369.62
1442,328.22
1443,323.32
1444,310.91
1445,299.95
1446,388.91
1447,444.1
1448,255.13
1449,390.8
1450,336.5
1451,295.45
1452,399.83
1453,321.4
1454,394.6
1455,365.67
1456,378.09
1457,330.38
1458,351.07
1459,314.49
1460,447.83
1461,322.84
1462,283.02
1463,336.16
1464,315.59
1465,358.74
1466,370.53
1467,416.62
1468,309.6
1469,401.14
1470,337.75
1471,420.91
1472,345.65
1473,341.82
1474,377.45
1475,380.19
1476,361.48
1477,454.71
1478,300.35
1479,357.82
1480,269.2
1481,296.53
1482,354.32
1483,293.48
1484,360.12
1485,368.79
1486,355.83
1487,350.51
1488,282.72
1489,380.69
1490,318.84
1491,327.9
1492,307.96
1493,333.3
1494,264.23
1495,440.24
1496,340.05
1497,327.53
1498,386.15
1499,374.41
1500,261.98
1501,392.59
1502,403.31
1503,400.74
1504,458.5
1505,336.71
1506,391.87
1507,271.17
1508,454.95
1509,433.03
1510,328.34
1511,400.43
1512,342.08
1513,323.4
1514,382.69
1515,326.5
1516,397.03
1517,350.14
1518,313.04
1519,389.02
1520,359.16
1521,381.35
1522,386.16
1523,343.24
1524,312.27
1525,408.77
1526,380.57
1527,477.97
1528,396.46
1529,373.82
1530,377.3
1531,374.07
1532,426.45
1533,355.68
1534,303.32
1535,388.59
1536,323.79
1537,308.5
1538,384.73
1539,434.28
1540,292.08
1541,396.47
1542,341.52
1543,441.53
1544,322.99
1545,309.36
1546,352.67
1547,438.35
1548,383.29
1549,456.89
1550,345.26
1551,309.75
1552,312.35
1553,303.16
1554,395.54
1555,374.59
1556,355.0
1557,373.16
1558,350.1
1559,392.02
1560,368.8
1561,397.89
1562,425.69
1563,356.59
1564,384.0
1565,335.98
1566,470.04
1567,404.88
1568,404.57
1569,395.84
1570,470.63
1571,440.49
1572,390.69
1573,400.56
1574,415.34
1575,340.21
1576,378.63
1577,373.52
1578,394.5
1579,386.11
1580,479.09
1581,449.2
1582,326.16
1583,376.57
1584,399.25
1585,428.82
1586,292.33
1587,344.98
1588,285.18
1589,420.43
1590,431.32
1591,441.5
1592,324.35
1593,320.6
1594,407.45
1595,428.27
1596,444.73
1597,411.78
1598,374.71
1599,368.83
1600,330.66
1601,392.11
1602,450.68
1603,376.14
1604,346.87
1605,403.48
1606,340.0
1607,430.18
1608,479.47
1609,498.85
1610,390.81
1611,400.75
1612,308.09
1613,370.86
1614,409.58
1615,427.06
1616,457.36
1617,391.89
1618,416.27
1619,331.43
1620,359.75
1621,395.5
1622,429.69
1623,478.7
1624,286.04
1625,417.03
1626,369.81
1627,283.82
1628,408.19
1629,341.27
1630,376.56
1631,335.2
1632,482.04
1633,293.76
1634,440.45
1635,328.35
1636,351.63
1637,383.31
1638,337.59
1639,347.38
1640,399.48
1641,427.13
1642,383.76
1643,309.14
1644,403.96
1645,385.1
1646,472.62
1647,375.77
1648,422.63
1649,414.66
1650,413.15
1651,369.98
1652,380.2
1653,463.97
1654,417.72
1655,360.32
1656,428.49
1657,376.29
1658,496.28
1659,458.69
1660,558.88
1661,457.28
1662,436.24
1663,379.1
1664,487.72
1665,417.24
1666,421.88
1667,271.47
1668,419.56
1669,407.15
1670,384.2
1671,331.43
1672,418.11
1673,476.66
1674,390.55
1675,437.32
1676,407.88
1677,517.77
1678,442.76
1679,362.44
1680,377.33
1681,417.96
1682,453.55
1683,466.38
1684,358.93
1685,383.57
1686,382.76
1687,462.16
1688,414.45
1689,486.81
1690,423.79
1691,401.39
1692,448.43
1693,346.15
1694,389.47
1695,312.38
1696,424.24
1697,445.31
1698,381.04
1699,399.03
1700,355.33
1701,362.94
1702,406.88
1703,489.43
1704,422.3
1705,411.76
1706,415.58
1707,418.01
1708,455.67
1709,335.09
1710,384.17
1711,471.79
1712,444.86
1713,370.55
1714,411.68
1715,402.08
1716,447.64
1717,378.39
1718,326.5
1719,436.82
1720,431.46
1721,440.39
1722,482.77
1723,314.17
1724,396.35
1725,384.25
1726,340.88
1727,408.95
1728,476.8
1729,404.91
1730,487.75
1731,459.64
1732,397.05
1733,382.5
1734,412.79
1735,411.79
1736,437.31
1737,326.56
1738,463.82
1739,531.09
1740,402.48
1741,376.28
1742,447.3
1743,438.29
1744,454.74
1745,383.59
1746,326.63
1747,397.27
1748,509.16
1749,419.14
1750,435.28
1751,352.41
1752,481.96
1753,462.61
1754,498.49
1755,432.93
1756,450.46
1757,329.76
1758,434.88
1759,378.34
1760,483.23
1761,430.69
1762,390.42
1763,535.57
1764,501.09
1765,434.77
1766,430.28
1767,465.89
1768,456.25
1769,460.96
1770,414.08
1771,387.38
1772,401.29
1773,512.2
1774,438.64
1775,442.24
1776,458.46
1777,412.16
1778,436.22
1779,395.27
1780,487.91
1781,403.04
1782,409.79
1783,458.72
1784,419.06
1785,431.79
1786,447.05
1787,462.86
1788,491.43
1789,359.19
1790,488.81
1791,470.5
1792,445.57
1793,473.71
1794,457.76
1795,501.58
1796,451.7
1797,477.02
1798,457.74
1799,440.06
1800,431.15
1801,415.65
1802,442.25
1803,397.46
1804,446.37
1805,414.98
1806,468.21
1807,297.9
1808,477.53
1809,400.02
1810,404.79
1811,419.19
1812,428.17
1813,466.35
1814,462.85
1815,378.21
1816,473.73
1817,414.01
1818,479.82
1819,482.26
1820,414.18
1821,430.21
1822,532.53
1823,385.88
1824,441.41
1825,418.58
1826,521.64
1827,451.11
1828,423.98
1829,388.72
1830,457.65
1831,370.9
1832,431.12
1833,488.11
1834,454.29
1835,499.59
1836,568.43
1837,431.99
1838,428.85
1839,485.7
1840,414.58
1841,462.25
1842,386.23
1843,484.94
1844,460.11
1845,440.97
1846,494.75
1847,470.03
1848,447.78
1849,519.34
1850,469.53
1851,511.92
1852,370.13
1853,507.95
1854,346.53
1855,411.36
1856,479.58
1857,466.63
1858,451.57
1859,512.34
1860,476.83
1861,509.57
1862,475.96
1863,471.13
1864,443.05
1865,391.69
1866,509.77
1867,459.45
1868,416.12
1869,437.19
1870,436.36
1871,435.22
1872,448.54
1873,394.09
1874,524.69
1875,450.55
1876,451.78
1877,481.82
1878,409.94
1879,457.44
1880,425.92
1881,437.98
1882,520.63
1883,418.24
1884,451.72
1885,383.78
1886,452.54
1887,365.11
1888,518.62
1889,356.91
1890,458.15
1891,386.48
1892,428.71
1893,423.51
1894,525.81
1895,534.11
1896,455.61
1897,422.29
1898,386.25
1899,523.22
1900,365.16
1901,492.16
1902,352.17
1903,436.21
1904,378.52
1905,449.3
1906,415.29
1907,417.88
1908,405.09
1909,485.19
1910,422.96
1911,391.11
1912,422.26
1913,443.22
1914,441.77
1915,465.8
1916,444.27
1917,442.13
1918,413.5
1919,452.37
1920,425.95
1921,440.71
1922,515.89
1923,554.78
1924,329.91
1925,462.35
1926,520.27
1927,448.3
1928,508.85
1929,391.23
1930,406.44
1931,510.09
1932,470.42
1933,489.74
1934,499.69
1935,489.58
1936,414.58
1937,393.08
1938,337.44
1939,476.45
1940,416.8
1941,399.79
1942,408.42
1943,397.9
1944,521.72
1945,440.11
1946,476.7
1947,419.65
1948,442.84
1949,489.06
1950,394.35
1951,471.26
1952,452.19
1953,408.86
1954,536.34
1955,405.77
1956,419.59
1957,470.83
1958,498.92
1959,429.96
1960,494.68
1961,511.24
1962,515.73
1963,513.28
1964,489.23
1965,518.99
1966,513.92
1967,546.84
1968,427.86
1969,406.26
1970,533.1
1971,429.82
1972,468.73
1973,448.96
1974,466.56
1975,482.07
1976,455.36
1977,557.6
1978,390.18
1979,444.93
1980,432.5
1981,370.72
1982,486.13
1983,471.03
1984,510.4
1985,565.5
1986,465.63
1987,521.53
1988,427.49
1989,432.72
1990,468.33
1991,514.2
1992,476.62
1993,443.87
1994,369.5
1995,415.71
1996,415.59
1997,484.98
1998,405.34
1999,506.76
2000,495.8
2001,438.51
2002,423.76
2003,593.35
2004,441.89
2005,458.37
2006,566.22
2007,475.51
2008,448.97
2009,347.0
2010,480.32
2011,468.92
2012,544.33
2013,482.94
2014,475.32
2015,394.23
2016,476.72
2017,520.88
2018,478.89
2019,430.62
2020,532.61
2021,491.09
2022,480.46
2023,511.3
2024,509.27
2025,410.91
2026,474.58
2027,552.97
2028,501.94
2029,453.19
2030,420.05
2031,438.88
2032,471.15
2033,425.77
2034,482.46
2035,530.26
2036,478.77
2037,464.46
2038,418.73
2039,530.14
2040,480.75
2041,499.37
2042,436.08
2043,510.9
2044,521.7
2045,434.08
2046,441.52
2047,518.78
2048,513.46
2049,461.7
2050,504.19
2051,384.98
2052,593.96
2053,533.2
2054,508.54
2055,529.57
2056,521.21
2057,552.49
2058,476.06
2059,510.4
2060,437.51
2061,509.66
2062,489.94
2063,445.32
2064,388.41
2065,459.8
2066,472.94
2067,439.37
2068,553.39
2069,392.15
2070,501.09
2071,541.38
2072,482.3
2073,464.78
2074,537.44
2075,473.5
2076,444.38
2077,495.09
2078,543.04
2079,533.93
2080,510.49
2081,544.72
2082,448.86
2083,481.03
2084,504.44
2085,540.61
2086,493.46
2087,538.36
2088,458.36
2089,491.52
2090,499.74
2091,512.53
2092,484.36
2093,422.49
2094,487.46
2095,453.55
2096,508.64
2097,502.37
2098,479.52
2099,383.22
2100,486.11
2101,588.66
2102,525.24
2103,467.91
2104,443.35
2105,451.06
2106,535.62
2107,427.64
2108,500.76
2109,498.52
2110,549.85
2111,496.09
2112,415.2
2113,445.65
2114,440.43
2115,442.04
2116,528.81
2117,470.91
2118,542.52
2119,476.37
2120,595.96
2121,501.82
2122,433.07
2123,476.35
2124,505.15
2125,460.87
2126,489.58
2127,542.53
2128,510.77
