t,v
1325,7.7
1326,8.4
1327,9
1328,8.3
1329,6.8
1330,9.3
1331,6.7
1332,9
1333,7.3
1334,6.3
1335,7.9
1336,5.2
1337,9
1338,11.3
1339,9.2
1340,11.3
1341,7
1342,8
1343,4.6
1344,8.5
1345,9.5
1346,9.4
1347,10.5
1348,9.7
1349,4.9
1350,8
1351,5.8
1352,5.5
1353,10.9
1354,11.7
1355,9.2
1356,8.9
1357,11.3
1358,8.6
1359,6.2
1360,6.6
1361,9.1
1362,6.1
1363,7.5
1364,10.7
1365,6.3
1366,5.5
1367,6.7
1368,4.2
1369,11.3
1370,16.3
1371,10.5
1372,10.3
1373,7.9
1374,7.7
1375,16
1376,14.6
1377,12.5
1378,8.1
1379,12.2
1380,17.2
1381,9.4
1382,8.7
1383,5.9
1384,4.8
1385,7.4
1386,9.4
1387,9.7
1388,9.9
1389,6.5
1390,9.8
1391,18.2
1392,11.3
1393,9.1
1394,9.6
1395,13.5
1396,10.7
1397,10
1398,8.5
1399,12.6
1400,16.6
1401,11.6
1402,12.2
1403,11.2
1404,9.2
1405,9.9
1406,11.9
1407,15.6
1408,19
1409,12.8
1410,12.2
1411,12
1412,11.1
1413,11.8
1414,7.6
1415,13
1416,12.7
1417,16
1418,14.8
1419,14.2
1420,10
1421,8.8
1422,11.6
1423,8.6
1424,14.6
1425,24.3
1426,11.6
1427,10.8
1428,12
1429,11
1430,12.6
1431,10.8
1432,9.1
1433,11
1434,13
1435,12.8
1436,9.9
1437,11.6
1438,10.5
1439,15.9
1440,12.2
1441,13
1442,12.5
1443,12.5
1444,11.4
1445,12.1
1446,16.8
1447,12.1
1448,11.3
1449,10.4
1450,14.2
1451,11.4
1452,13.7
1453,16.5
1454,12.8
1455,12.2
1456,12
1457,12.6
1458,16
1459,16.4
1460,13.3
1461,15.2
1462,13.1
1463,12.7
1464,14.6
1465,11
1466,13.2
1467,12.2
1468,14.4
1469,13.7
1470,14.5
1471,14.1
1472,14.4
1473,19.7
1474,16.5
1475,15.9
1476,11.8
1477,12
1478,11.4
1479,14.4
1480,12.4
1481,15.1
1482,15.6
1483,15.2
1484,12.8
1485,13.3
1486,17.5
1487,15.4
1488,13.5
1489,16.7
1490,15.2
1491,14.9
1492,10.2
1493,13.6
1494,19
1495,15.7
1496,18
1497,14.8
1498,13.9
1499,13
1500,15.3
1501,14.3
1502,15.6
1503,16
1504,14.9
1505,11.1
1506,14.8
1507,13
1508,12.2
1509,10.9
1510,14.6
1511,16.6
1512,18.1
1513,13.4
1514,10.3
1515,13.6
1516,13.8
1517,10.3
1518,11
1519,14.3
1520,15.5
1521,14.7
1522,12.7
1523,10.7
1524,12.6
1525,9.8
1526,13.2
1527,15.2
1528,16.6
1529,21
1530,22.4
1531,17
1532,21.7
1533,21.4
1534,18.6
1535,16.2
1536,16.8
1537,17
1538,18.4
1539,17.2
1540,18.4
1541,18.8
1542,16.5
1543,13.3
1544,12.2
1545,11.3
1546,13.8
1547,16.6
1548,14
1549,14.3
1550,16.4
1551,11.9
1552,15.7
1553,17.6
1554,17.5
1555,15.9
1556,16.2
1557,16
1558,15.9
1559,16.2
1560,16.2
1561,19.5
1562,18.2
1563,21.8
1564,15.1
1565,11
1566,8.1
1567,9.5
1568,9.3
1569,10.6
1570,6.3
1571,8.6
1572,6.8
1573,8.7
1574,8.4
1575,9.3
1576,10
1577,10.5
1578,12
1579,10.1
1580,9.4
1581,10.1
1582,8
1583,10.6
1584,13.6
1585,15.4
1586,9
1587,10.4
1588,11
1589,12.1
1590,13.4
1591,11.3
1592,6.7
1593,9.8
1594,10.8
1595,7.8
1596,4.5
1597,7.6
1598,6.9
1599,7.5
1600,8.5
1601,5.5
1602,9.5
1603,7.3
1604,5.4
1605,5.5
1606,8.1
1607,11.2
1608,13.4
1609,11.6
1610,10.1
1611,4.3
1612,5.5
1613,4.4
1614,5.9
1615,5.7
1616,8.2
1617,8.2
1618,4.2
1619,6.5
1620,10
1621,8.8
1622,6.6
1623,7.8
1624,10.1
1625,7.1
1626,7.7
1627,8.5
1628,7.3
1629,6.9
1630,8.4
1631,7.1
1632,6.3
1633,0.6
1634,1.6
1635,7
1636,8.3
1637,8
1638,10.2
1639,10.6
1640,10.4
1641,11.6
1642,11
1643,10.7
1644,7.3
1645,4.2
1646,4.7
1647,5.6
1648,7.7
1649,7.5
1650,4.9
1651,5.9
1652,7.8
1653,5.8
1654,7
1655,8.4
1656,6.2
1657,7.5
1658,4.8
1659,3.3
1660,3.2
1661,7
1662,8.4
1663,0.3
1664,0.3
1665,2.1
1666,8.5
1667,1.4
1668,4.1
1669,10.3
1670,6.6
1671,6.1
1672,7
1673,5.1
1674,6.3
1675,6.9
1676,11.4
1677,10.4
1678,10.3
1679,9.2
1680,7.2
1681,7.5
1682,4
1683,5.6
1684,6.7
1685,8.4
1686,11
1687,8.4
1688,8.8
1689,8.6
1690,8.3
1691,4
1692,3.6
1693,5.7
1694,10.6
1695,6.9
1696,10
1697,9.8
1698,7.2
1699,10.5
1700,3.6
1701,5.3
1702,8.4
1703,10.3
1704,7.9
1705,8.5
1706,7.9
1707,8
1708,9.8
1709,6.7
1710,4.8
1711,9.9
1712,12.8
1713,10.9
1714,11.7
1715,11.7
1716,11
1717,8.2
1718,7.5
1719,5.4
1720,7.2
1721,9.7
1722,8.4
1723,9
1724,8.7
1725,6.6
1726,11.6
1727,13.1
1728,6.7
1729,6.5
1730,7.7
1731,8.7
1732,7.2
1733,10.5
1734,8.6
1735,7.2
1736,11.4
1737,16.2
1738,6.1
1739,9.6
1740,11.1
1741,13.6
1742,10.7
1743,14.7
1744,11.6
1745,7.3
1746,8
1747,9.6
1748,16
1749,15.1
1750,12.8
1751,6.2
1752,7.1
1753,8.4
1754,10
1755,12.7
1756,10
1757,10.2
1758,6.5
1759,9.2
1760,11.9
1761,14.7
1762,11.4
1763,6.8
1764,7.4
1765,11.2
1766,9.2
1767,12.6
1768,16
1769,17.1
1770,15.3
1771,13.3
1772,15.4
1773,13.2
1774,14.4
1775,14
1776,15.5
1777,21
1778,10
1779,9.6
1780,12
1781,12.2
1782,11.3
1783,13.2
1784,10.5
1785,10.1
1786,8.8
1787,13.7
1788,16.2
1789,16
1790,14
1791,13.7
1792,12.5
1793,12.8
1794,12.3
1795,15.2
1796,15
1797,16.4
1798,16.1
1799,14.6
1800,18.2
1801,16.4
1802,16.6
1803,14.7
1804,15.8
1805,14.1
1806,13.5
1807,13.6
1808,13.7
1809,13.6
1810,12.1
1811,12.7
1812,13.3
1813,14.2
1814,15
1815,13.7
1816,12
1817,13.1
1818,13.2
1819,13.3
1820,11.5
1821,10.8
1822,12
1823,16.3
1824,14.4
1825,12.9
1826,13.8
1827,10.6
1828,12.6
1829,13.7
1830,12.6
1831,13.1
1832,15.4
1833,11.9
1834,13.8
1835,14.4
1836,15.2
1837,12.5
1838,12.2
1839,16.1
1840,14.6
1841,11.6
1842,13.1
1843,12.8
1844,15.2
1845,13.8
1846,15
1847,13.5
1848,11.8
1849,15.3
1850,13.5
1851,15.3
1852,13.8
1853,15.8
1854,17.4
1855,15.3
1856,14.6
1857,14.8
1858,10.7
1859,11.6
1860,13.6
1861,14.4
1862,11.8
1863,15.8
1864,16
1865,11.8
1866,14.5
1867,10.7
1868,14.2
1869,19.5
1870,21.4
1871,17.9
1872,17.4
1873,12.7
1874,13.8
1875,14
1876,15
1877,14.5
1878,13.1
1879,11.4
1880,12.5
1881,12
1882,13.4
1883,14.4
1884,17.7
1885,13.9
1886,13.3
1887,14.6
1888,16.4
1889,16.8
1890,20
1891,12.5
1892,12.7
1893,11.7
1894,12.7
1895,8.6
1896,11.9
1897,16
1898,15.2
1899,13.4
1900,11.6
1901,11.1
1902,15.6
1903,17
1904,18.5
1905,17.4
1906,16.5
1907,16.2
1908,16.1
1909,13.2
1910,18
1911,12.8
1912,11.7
1913,16.7
1914,15.6
1915,10.2
1916,10.3
1917,15
1918,18
1919,13.8
1920,10.5
1921,11.8
1922,7.2
1923,11.6
1924,7.4
1925,14.2
1926,12.2
1927,9
1928,12.3
1929,19.7
1930,12.8
1931,12.4
1932,12
1933,12
1934,11.1
1935,12.7
1936,14.2
1937,11.6
1938,12
1939,11.5
1940,8.3
1941,10.5
1942,9
1943,6.9
1944,9.4
1945,11.1
1946,9.1
1947,7.7
1948,10
1949,10.4
1950,8
1951,9.8
1952,12.4
1953,12.9
1954,12.3
1955,6.9
1956,10.5
1957,11
1958,9.7
1959,11.1
1960,11.5
1961,13.4
1962,10.9
1963,12
1964,12.1
1965,10.4
1966,10
1967,9.6
1968,11.3
1969,8.5
1970,6.3
1971,8.2
1972,10.7
1973,10.3
1974,9.5
1975,10.9
1976,10.9
1977,4.3
1978,5.2
1979,11
1980,11.6
1981,10.6
1982,9.4
1983,10
1984,9.6
1985,9.5
1986,9.7
1987,9.6
1988,7
1989,7
1990,6.8
1991,6.9
1992,8
1993,7.6
1994,8.6
1995,5.7
1996,5.5
1997,5.7
1998,5.7
1999,6.6
2000,6
2001,6.9
2002,7.7
2003,8
2004,3.9
2005,0.8
2006,2.8
2007,8
2008,9.8
2009,11.4
2010,8.6
2011,5.2
2012,6.6
2013,5.7
2014,4.6
2015,5.8
2016,7
2017,4.8
2018,4.4
2019,4.4
2020,7.9
2021,10.6
2022,5
2023,7.6
2024,9.2
2025,9.7
2026,8.8
2027,6.8
2028,9.4
2029,11
2030,2.5
2031,2.1
2032,5.4
2033,6.2
2034,7.8
2035,7.4
2036,9.3
2037,9.3
2038,9.5
2039,8.5
2040,10
2041,7.7
2042,9.3
2043,9.1
2044,3.5
2045,3.6
2046,2.5
2047,1.7
2048,2.7
2049,2.9
2050,5.3
2051,7.7
2052,9.1
2053,9.4
2054,7.3
2055,8.4
2056,9.2
2057,6.6
2058,9.7
2059,12.4
2060,10.2
2061,5.9
2062,7.1
2063,7.5
2064,9.7
2065,12.2
2066,5.6
2067,5.4
2068,8.3
2069,10.6
2070,9.1
2071,11.3
2072,10.9
2073,8.9
2074,6.3
2075,9
2076,6.1
2077,9.1
2078,9.6
2079,6
2080,10
2081,11
2082,6.2
2083,8.3
2084,11.3
2085,11.3
2086,6.7
2087,6.6
2088,11.4
2089,6.9
2090,10.6
2091,8.6
2092,11.3
2093,12.5
2094,9.9
2095,6.9
2096,5.5
2097,7.8
2098,11
2099,16.2
2100,9.9
2101,8.7
2102,10.5
2103,12.2
2104,10.6
2105,8.3
2106,5.5
2107,9
2108,6.4
2109,7.2
2110,12.9
2111,12
2112,7.3
2113,9.7
2114,8.4
2115,14.7
2116,9.5
2117,7.9
2118,6.8
2119,12.6
2120,5.2
2121,7.5
2122,8.7
2123,7.6
2124,9
2125,7.2
2126,10.7
2127,13.1
2128,13.9
2129,10.8
2130,10.4
2131,9.1
2132,16
2133,21
2134,16.2
2135,8.6
2136,9.2
2137,12.5
2138,9.7
2139,12.5
2140,10.3
2141,12
2142,11
2143,14.8
2144,15
2145,15.3
2146,10.3
2147,10.7
2148,10.5
2149,8.9
2150,8.1
2151,11.5
2152,12.8
2153,9.1
2154,14.6
2155,11.6
2156,11.2
2157,12.6
2158,7.5
2159,11
2160,14.5
2161,18.5
2162,15.4
2163,13.1
2164,16.3
2165,20.2
2166,11.5
2167,12.4
2168,10.9
2169,12.7
2170,12.2
2171,12.4
2172,9.8
2173,8.5
2174,14.7
2175,12
2176,10.3
2177,11
2178,10.2
2179,12.6
2180,11.6
2181,9.7
2182,13.4
2183,10.5
2184,14.7
2185,14.6
2186,14.2
2187,13.2
2188,11.7
2189,17.2
2190,12.3
2191,13.8
2192,15.3
2193,15.6
2194,16.2
2195,16.3
2196,16.8
2197,11
2198,8.5
2199,13.2
2200,13
2201,12.4
2202,13
2203,16.6
2204,12
2205,12.4
2206,15
2207,11.8
2208,11.6
2209,12.2
2210,13.7
2211,11.2
2212,12.4
2213,11.5
2214,13.8
2215,15.7
2216,12.9
2217,11.5
2218,11
2219,12.7
2220,14.9
2221,16.5
2222,12.8
2223,12.7
2224,12.7
2225,11.6
2226,13.3
2227,15.2
2228,16.4
