t,v
183,520.88
184,432.98
185,454.2
186,422.57
187,431.73
188,465.18
189,352.46
190,494.5
191,470.03
192,510.86
193,367.67
194,501.37
195,381.2
196,480.82
197,381.21
198,506.05
199,481.08
200,471.91
201,533.95
202,428.82
203,541.7
204,523.66
205,486.62
206,382.51
207,463.58
208,515.81
209,393.33
210,481.38
211,473.78
212,460.11
213,515.61
214,488.5
215,544.32
216,480.35
217,579.48
218,491.3
219,450.83
220,524.49
221,511.83
222,544.65
223,444.76
224,476.48
225,434.95
226,589.48
227,484.03
228,554.2
229,540.74
230,610.75
231,491.23
232,473.04
233,609.64
234,545.95
235,529.39
236,527.66
237,487.01
238,528.53
239,553.47
240,441.71
241,576.79
242,483.24
243,577.07
244,571.65
245,526.68
246,527.17
247,478.08
248,457.81
249,530.71
250,526.95
251,593.4
252,534.4
253,589.63
254,525.2
255,551.05
256,575.31
257,536.22
258,546.74
259,570.72
260,585.99
261,509.68
262,581.05
263,580.79
264,432.27
265,599.67
266,566.14
267,574.58
268,630.95
269,541.0
270,551.64
271,621.36
272,624.82
273,575.95
274,646.61
275,695.32
276,546.26
277,510.01
278,675.13
279,540.25
280,590.88
281,611.6
282,551.92
283,653.65
284,507.54
285,586.08
286,528.19
287,576.18
288,646.62
289,615.47
290,651.74
291,566.41
292,700.67
293,650.99
294,632.12
295,658.66
296,675.92
297,587.27
298,601.74
299,644.76
300,616.3
301,634.92
302,592.47
303,648.92
304,577.5
305,519.03
306,572.64
307,669.09
308,700.99
309,614.42
310,640.55
311,481.92
312,670.21
313,686.34
314,588.19
315,701.73
316,658.78
317,676.92
318,652.4
319,578.25
320,558.47
321,638.13
322,659.87
323,615.54
324,595.48
325,728.72
326,638.58
327,636.26
328,619.86
329,713.51
330,648.98
331,714.69
332,609.59
333,618.7
334,621.83
335,583.87
336,652.36
337,661.29
338,591.35
339,668.81
340,669.18
341,713.34
342,639.95
343,723.28
344,690.12
345,627.57
346,738.2
347,716.24
348,641.19
349,713.73
350,698.82
351,696.94
352,657.08
353,615.02
354,597.19
355,677.41
356,741.92
357,699.25
358,691.75
359,772.81
360,630.89
361,588.14
362,671.49
363,689.43
364,715.99
365,647.56
366,632.68
367,575.03
368,584.16
369,684.1
370,734.19
371,638.66
372,721.56
373,704.62
374,702.21
375,657.89
376,778.91
377,686.27
378,606.73
379,730.12
380,665.5
381,698.32
382,744.12
383,745.92
384,756.24
385,740.57
386,623.38
387,656.23
388,679.78
389,662.13
390,771.56
391,695.24
392,624.74
393,814.91
394,708.27
395,668.61
396,666.19
397,697.71
398,805.0
399,712.22
400,664.06
401,643.46
402,645.98
403,715.19
404,653.4
405,661.04
406,765.32
407,662.21
408,744.47
409,631.25
410,727.63
411,686.07
412,743.01
413,661.51
414,681.71
415,668.65
416,661.72
417,759.86
418,630.03
419,677.0
420,728.85
421,701.76
422,729.57
423,667.68
424,720.91
425,728.74
426,701.86
427,676.78
428,596.63
429,712.37
430,625.64
431,719.82
432,791.2
433,746.09
434,691.12
435,676.19
436,702.37
437,768.05
438,680.2
439,725.61
440,662.6
441,683.57
442,675.85
443,733.35
444,690.86
445,710.05
446,733.14
447,677.31
448,708.95
449,736.63
450,687.13
451,656.27
452,740.28
453,665.35
454,718.11
455,624.75
456,739.07
457,646.11
458,771.47
459,737.19
460,767.98
461,642.35
462,744.52
463,758.54
464,719.35
465,622.53
466,707.1
467,632.56
468,724.09
469,777.13
470,722.21
471,757.39
472,708.44
473,671.63
474,687.94
475,756.87
476,695.46
477,537.02
478,721.42
479,750.45
480,650.59
481,674.56
482,739.1
483,752.55
484,679.91
485,742.95
486,789.61
487,668.27
488,709.3
489,670.13
490,638.79
491,687.99
492,693.36
493,768.95
494,616.83
495,620.3
496,708.81
497,667.25
498,654.9
499,601.42
500,697.4
501,666.08
502,741.69
503,654.4
504,719.65
505,662.31
506,794.88
507,738.0
508,591.8
509,699.02
510,691.66
511,727.16
512,728.21
513,663.07
514,705.56
515,689.12
516,654.84
517,742.48
518,658.12
519,682.26
520,621.46
521,742.88
522,677.34
523,684.16
524,658.44
525,645.96
526,643.05
527,808.05
528,632.73
529,689.07
530,628.4
531,635.59
532,672.82
533,680.48
534,689.5
535,622.28
536,656.33
537,729.6
538,718.13
539,658.02
540,655.77
541,610.24
542,658.67
543,646.45
544,658.01
545,563.15
546,656.65
547,649.14
548,635.58
549,654.91
550,706.73
551,656.12
552,610.52
553,611.55
554,725.2
555,602.35
556,637.46
557,670.58
558,613.02
559,605.21
560,687.29
561,601.71
562,647.79
563,685.95
564,674.24
565,629.3
566,627.21
567,655.05
568,644.75
569,667.8
570,593.21
571,665.05
572,676.74
573,605.49
574,690.43
575,647.75
576,500.05
577,572.12
578,647.19
579,576.02
580,711.46
581,474.44
582,689.72
583,522.12
584,730.99
585,765.83
586,603.1
587,668.97
588,587.71
589,616.21
590,585.46
591,610.34
592,676.36
593,623.94
594,616.4
595,552.31
596,620.84
597,631.28
598,571.81
599,542.55
600,621.08
601,653.58
602,510.7
603,565.82
604,620.51
605,635.48
606,570.5
607,605.67
608,647.31
609,581.27
610,565.23
611,624.44
612,611.33
613,592.04
614,529.88
615,579.65
616,591.28
617,615.41
618,596.8
619,598.98
620,598.29
621,596.31
622,507.06
623,633.69
624,463.74
625,558.63
626,561.23
627,562.51
628,620.56
629,553.2
630,494.6
631,479.54
632,524.34
633,595.41
634,512.91
635,573.2
636,513.07
637,618.65
638,582.44
639,587.99
640,465.24
641,570.45
642,647.6
643,528.96
644,512.86
645,557.38
646,476.57
647,523.69
648,537.05
649,546.15
650,560.32
651,541.46
652,535.94
653,563.94
654,527.89
655,516.09
656,496.24
657,582.86
658,429.93
659,423.41
660,491.43
661,553.92
662,623.0
663,454.67
664,460.62
665,479.8
666,513.24
667,494.3
668,452.43
669,511.89
670,554.68
671,437.88
672,484.83
673,508.77
674,514.77
675,519.16
676,531.35
677,558.84
678,511.95
679,493.5
680,510.67
681,519.11
682,520.11
683,411.49
684,480.05
685,504.3
686,486.66
687,522.44
688,584.87
689,617.63
690,618.91
691,448.74
692,520.66
693,600.57
694,431.24
695,497.82
696,435.16
697,482.43
698,387.93
699,472.22
700,504.1
701,469.23
702,445.21
703,487.22
704,379.37
705,311.48
706,423.45
707,435.16
708,399.9
709,416.18
710,480.84
711,435.1
712,444.14
713,488.2
714,469.02
715,444.51
716,323.4
717,370.06
718,491.47
719,413.03
720,421.74
721,492.57
722,474.93
723,555.55
724,431.48
725,382.55
726,411.81
727,382.82
728,394.43
729,475.33
730,464.61
731,398.92
732,479.13
733,328.39
734,413.27
735,417.25
736,488.48
737,440.65
738,425.83
739,461.79
740,347.84
741,390.09
742,405.27
743,384.59
744,384.75
745,373.72
746,471.37
747,363.4
748,372.16
749,387.44
750,370.15
751,361.07
752,380.72
753,360.88
754,400.87
755,362.0
756,409.2
757,454.84
758,350.84
759,349.57
760,412.73
761,289.87
762,400.41
763,406.89
764,391.84
765,279.39
766,431.17
767,372.89
768,411.57
769,380.36
770,368.28
771,282.06
772,280.28
773,303.81
774,311.27
775,352.31
776,374.55
777,305.52
778,393.72
779,258.2
780,322.91
781,328.37
782,336.17
783,336.82
784,354.66
785,422.41
786,386.34
787,179.43
788,306.75
789,298.22
790,219.43
791,302.66
792,344.62
793,256.78
794,326.63
795,254.39
796,289.22
797,268.8
798,317.65
799,329.71
800,281.55
801,346.73
802,260.07
803,220.83
804,334.74
805,280.14
806,234.66
807,318.21
808,309.96
809,244.64
810,252.9
811,366.83
812,315.66
813,314.41
814,242.26
815,317.93
816,189.09
817,268.86
818,226.16
819,238.15
820,333.08
821,190.65
822,333.77
823,282.09
824,314.33
825,246.86
826,256.23
827,234.91
828,262.58
829,200.55
830,357.03
831,221.77
832,245.67
833,187.16
834,284.53
835,326.3
836,334.56
837,410.02
838,267.38
839,158.62
840,168.69
841,190.26
842,226.8
843,281.4
844,160.48
845,264.36
846,94.77
847,210.79
848,290.39
849,263.75
850,183.19
851,191.51
852,307.31
853,257.68
854,190.74
855,232.82
856,96.81
857,244.19
858,232.24
859,241.16
860,115.51
861,260.3
862,162.64
863,201.09
864,205.51
865,180.69
866,210.49
867,217.84
868,235.29
869,182.7
870,157.55
871,290.75
872,171.24
873,242.74
874,59.37
875,270.02
876,139.84
877,134.88
878,193.23
879,160.92
880,164.88
881,224.69
882,270.47
883,231.31
884,221.65
885,199.24
886,155.75
887,228.09
888,141.8
889,233.09
890,214.12
891,121.33
892,138.67
893,250.81
894,126.82
895,163.42
896,190.69
897,130.88
898,148.02
899,246.59
900,176.05
901,190.17
902,84.36
903,176.93
904,162.43
905,159.53
906,53.01
907,225.4
908,133.86
909,215.56
910,189.4
911,190.04
912,137.2
913,153.32
914,100.82
915,150.02
916,109.96
917,142.18
918,186.4
919,191.83
920,96.87
921,194.87
922,92.13
923,80.78
924,2.68
925,94.53
926,132.29
927,142.87
928,147.09
929,232.49
930,165.2
931,177.82
932,108.93
933,96.82
934,160.53
935,165.98
936,124.28
937,187.45
938,83.35
939,105.4
940,163.06
941,73.58
942,97.97
943,68.67
944,138.46
945,88.26
946,96.74
947,127.44
948,65.18
949,173.03
950,113.63
951,155.91
952,95.95
953,107.11
954,104.23
955,129.93
956,77.23
957,181.2
958,86.04
959,16.3
960,99.89
961,102.05
962,-8.46
963,133.01
964,104.29
965,77.38
966,144.87
967,72.72
968,74.27
969,82.38
970,127.44
971,30.54
972,83.61
973,48.93
974,39.59
975,82.49
976,117.23
977,98.52
978,132.54
979,95.95
980,106.76
981,72.06
982,137.2
983,127.28
984,127.24
985,113.22
986,14.74
987,99.61
988,92.08
989,121.78
990,99.6
991,-18.05
992,34.42
993,72.04
994,73.88
995,83.38
996,44.52
997,65.42
998,72.54
999,128.16
1000,73.24
1001,0.43
1002,84.57
1003,80.09
1004,33.81
1005,28.22
1006,40.18
1007,51.44
1008,103.89
1009,78.08
1010,15.56
1011,60.35
1012,62.1
1013,107.73
1014,-11.36
1015,28.35
1016,71.93
1017,33.23
1018,77.15
1019,-8.11
1020,126.6
1021,140.34
1022,43.97
1023,135.14
1024,61.08
1025,38.77
1026,138.68
1027,-62.63
1028,91.96
1029,63.07
1030,32.93
1031,44.79
1032,29.81
1033,-10.42
1034,61.25
1035,99.53
1036,4.24
1037,56.12
1038,44.15
1039,168.72
1040,-55.19
1041,148.2
1042,115.91
1043,76.13
1044,20.78
1045,62.17
1046,69.83
1047,138.58
1048,99.55
1049,35.9
1050,70.32
1051,58.83
1052,32.12
1053,111.32
1054,6.02
1055,56.84
1056,69.79
1057,24.54
1058,181.28
1059,2.67
1060,41.32
1061,87.68
1062,69.8
1063,44.07
1064,183.95
1065,13.96
1066,48.15
1067,76.16
1068,94.82
1069,-43.38
1070,112.7
1071,20.61
1072,58.77
1073,104.34
1074,31.23
1075,129.93
1076,79.05
1077,53.8
1078,32.26
1079,71.0
1080,-7.24
1081,150.4
1082,107.55
1083,86.94
1084,15.84
1085,65.57
1086,-26.05
1087,80.83
1088,19.47
1089,-13.13
1090,38.44
1091,-41.67
1092,22.11
1093,136.03
1094,98.24
1095,119.84
1096,108.35
1097,59.97
1098,106.36
1099,77.47
1100,63.23
1101,92.91
1102,9.91
1103,-50.84
1104,101.36
1105,11.56
1106,135.44
1107,76.71
1108,58.73
1109,145.21
1110,94.21
1111,78.75
1112,102.85
1113,-25.53
1114,113.72
1115,80.03
1116,145.45
1117,57.56
1118,81.28
1119,62.47
1120,21.49
1121,72.94
1122,43.77
1123,62.83
1124,60.96
1125,40.59
1126,45.39
1127,26.68
1128,3.34
1129,134.84
1130,55.54
1131,36.3
1132,118.3
1133,15.73
1134,82.71
1135,79.68
1136,93.4
1137,86.43
1138,61.17
1139,-13.16
1140,148.63
1141,19.49
1142,12.79
1143,30.11
1144,107.25
1145,127.45
1146,-10.74
1147,25.28
1148,85.99
1149,72.44
1150,61.22
1151,95.34
1152,163.21
1153,108.29
1154,33.33
1155,105.75
1156,80.77
1157,112.46
1158,116.07
1159,77.35
1160,89.96
1161,1.91
1162,69.6
1163,3.73
1164,78.62
1165,-1.98
1166,69.46
1167,106.36
1168,70.15
1169,79.84
1170,84.0
1171,177.74
1172,82.14
1173,71.36
1174,-52.47
1175,99.44
1176,127.01
1177,82.37
1178,137.35
1179,121.64
1180,75.49
1181,85.93
1182,116.06
1183,163.08
1184,48.63
1185,136.62
1186,124.95
1187,122.98
1188,64.99
1189,192.36
1190,158.33
1191,76.77
1192,26.99
1193,157.58
1194,62.04
1195,56.4
1196,156.05
1197,120.11
1198,180.34
1199,147.7
1200,228.62
1201,28.02
1202,148.39
1203,97.66
1204,221.56
1205,113.01
1206,22.41
1207,120.68
1208,164.37
1209,162.38
1210,214.94
1211,141.71
1212,125.48
1213,91.45
1214,88.55
1215,62.5
1216,148.74
1217,129.19
1218,125.27
1219,123.78
1220,86.31
1221,215.03
1222,186.94
1223,123.74
1224,134.18
1225,170.58
1226,212.66
1227,213.79
1228,98.26
1229,162.97
1230,216.5
1231,158.57
1232,46.05
1233,203.41
1234,193.36
1235,152.22
1236,235.79
1237,190.35
1238,212.73
1239,263.51
1240,215.0
1241,257.46
1242,98.62
1243,132.44
1244,186.26
1245,210.86
1246,243.0
1247,188.12
1248,68.42
1249,239.35
1250,203.18
1251,211.64
1252,247.46
1253,197.65
1254,167.41
1255,210.42
1256,188.69
1257,174.13
1258,211.9
1259,145.42
1260,154.46
1261,230.94
1262,349.47
1263,148.76
1264,208.32
1265,186.2
1266,131.51
1267,256.39
1268,197.8
1269,204.97
1270,230.67
1271,142.38
1272,303.46
1273,212.14
1274,244.86
1275,257.74
1276,205.57
1277,196.77
1278,265.02
1279,223.65
1280,319.48
1281,217.72
1282,205.18
1283,235.72
1284,312.39
1285,192.77
1286,188.22
1287,242.43
1288,274.06
1289,257.84
1290,195.62
1291,246.97
1292,320.62
1293,293.73
1294,270.86
1295,322.04
1296,262.69
1297,320.9
1298,257.01
1299,271.39
1300,333.33
1301,241.86
1302,358.46
1303,265.85
1304,254.85
1305,325.0
1306,266.19
1307,264.5
1308,266.97
1309,259.96
1310,235.25
1311,244.29
1312,274.29
1313,300.37
1314,401.16
1315,274.65
1316,311.37
1317,302.88
1318,275.67
1319,296.46
1320,254.63
1321,264.46
1322,344.15
1323,376.64
1324,402.64
1325,313.18
1326,188.33
1327,263.97
1328,311.82
1329,291.82
1330,336.41
1331,326.76
1332,273.02
1333,342.03
1334,264.12
1335,324.58
1336,412.7
1337,340.34
1338,362.53
1339,381.01
1340,264.22
1341,315.59
1342,308.83
1343,415.11
1344,384.67
1345,304.92
1346,358.84
1347,403.11
1348,296.5
1349,364.05
1350,381.68
1351,359.69
1352,326.98
1353,392.0
1354,393.23
1355,388.52
1356,420.67
1357,414.39
1358,330.18
1359,364.82
1360,405.03
1361,487.82
1362,316.99
1363,349.43
1364,389.21
1365,379.71
1366,495.45
1367,481.34
1368,446.73
1369,404.71
1370,477.71
1371,452.39
1372,429.93
1373,398.3
1374,449.28
1375,390.09
1376,502.08
1377,441.31
1378,445.74
1379,418.68
1380,472.0
1381,464.32
1382,416.44
1383,408.08
1384,440.76
1385,480.03
1386,483.1
1387,461.32
1388,407.09
1389,356.1
1390,487.22
1391,469.02
1392,525.87
1393,435.33
1394,523.81
1395,487.34
1396,434.53
1397,447.75
1398,428.88
1399,547.3
1400,552.63
1401,577.52
1402,437.54
1403,523.08
1404,466.58
1405,424.81
1406,522.3
1407,459.36
1408,518.24
1409,465.25
1410,505.17
1411,565.81
1412,518.96
1413,570.74
1414,542.8
1415,554.53
1416,466.64
1417,538.18
1418,580.72
1419,597.31
1420,590.59
1421,616.02
1422,542.53
1423,501.84
1424,529.82
1425,541.71
1426,614.6
1427,523.38
1428,658.35
1429,520.9
1430,653.19
1431,525.86
1432,586.51
1433,533.77
1434,591.78
1435,569.79
1436,561.15
1437,531.93
1438,572.35
1439,568.19
1440,568.54
1441,568.34
1442,684.22
1443,618.84
1444,516.0
1445,578.26
1446,677.9
1447,535.53
1448,642.17
1449,523.3
1450,570.7
1451,617.78
1452,546.22
1453,673.68
1454,647.11
1455,640.88
1456,714.16
1457,624.01
1458,678.49
1459,648.7
1460,749.51
1461,639.17
1462,503.93
1463,765.99
1464,615.68
1465,646.08
1466,694.73
1467,631.08
1468,686.67
1469,624.74
1470,635.69
1471,580.21
1472,591.14
1473,675.76
1474,652.07
1475,711.82
1476,635.76
1477,737.3
1478,632.27
1479,605.75
1480,642.54
1481,690.64
1482,700.83
1483,746.27
1484,720.02
1485,687.93
1486,754.4
1487,678.01
1488,706.89
1489,708.49
1490,799.32
1491,684.22
1492,792.83
1493,709.03
1494,681.81
1495,694.22
1496,820.34
1497,742.51
1498,725.21
1499,648.41
1500,734.1
1501,741.85
1502,677.89
1503,727.67
1504,716.74
1505,731.53
1506,673.76
1507,815.27
1508,685.58
1509,808.45
1510,684.84
1511,670.69
1512,806.62
1513,754.2
1514,710.44
1515,735.41
1516,712.67
1517,755.7
1518,781.34
1519,732.92
1520,876.28
1521,844.56
1522,847.11
1523,819.18
1524,857.1
1525,780.92
1526,813.98
1527,683.63
1528,820.06
1529,766.51
1530,734.7
1531,823.76
1532,840.58
1533,725.8
1534,782.52
1535,867.48
1536,788.04
1537,917.84
1538,817.94
1539,870.73
1540,704.18
1541,790.64
1542,927.07
1543,820.77
1544,858.23
1545,785.38
1546,875.3
1547,837.35
1548,858.44
1549,886.55
1550,782.5
1551,822.37
1552,880.81
1553,843.66
1554,826.08
1555,930.44
1556,999.75
1557,744.21
1558,833.44
1559,894.09
1560,866.67
1561,798.55
1562,838.76
1563,860.12
1564,917.33
1565,866.47
1566,935.29
1567,959.24
1568,974.91
1569,917.2
1570,808.3
1571,832.4
1572,963.16
1573,910.67
1574,945.08
1575,959.48
1576,912.26
1577,870.13
1578,1103.84
1579,900.85
1580,906.35
1581,830.52
1582,1057.38
1583,929.96
1584,1016.68
1585,1071.83
1586,913.17
1587,994.37
1588,996.08
1589,899.73
1590,886.45
1591,1001.81
1592,941.47
1593,919.03
1594,951.18
1595,1064.37
1596,849.8
1597,957.28
1598,1073.8
1599,1021.19
1600,1029.93
1601,1043.51
1602,1057.47
1603,958.68
1604,986.34
1605,1014.45
1606,970.76
1607,996.63
1608,1055.09
1609,962.07
1610,1042.62
1611,969.82
1612,1047.1
1613,1068.85
1614,1025.04
1615,1014.65
1616,1060.13
1617,928.44
1618,1047.85
1619,1044.56
1620,1028.17
1621,1096.9
1622,1164.14
1623,1123.46
1624,1023.36
1625,1070.3
1626,974.65
1627,1004.72
1628,1003.03
1629,977.27
1630,1123.0
1631,1088.75
1632,1127.23
1633,1088.94
1634,1068.35
1635,1082.79
1636,1149.75
1637,1056.66
1638,1128.78
1639,1103.87
1640,1050.28
1641,1054.95
1642,1088.58
1643,1101.62
1644,1134.7
1645,1046.65
1646,1106.11
1647,1048.43
1648,1104.84
1649,1109.42
1650,1067.51
1651,1122.87
1652,1140.26
1653,1052.45
1654,1226.17
1655,1101.63
1656,1104.36
1657,1129.49
1658,1100.57
1659,1127.16
1660,1184.28
1661,1169.66
1662,1170.08
1663,1167.35
1664,1017.4
1665,1139.45
1666,1144.45
1667,1070.79
1668,1170.39
1669,1183.71
1670,1213.57
1671,1193.88
1672,1182.02
1673,1109.51
1674,1197.61
1675,1221.2
1676,1188.3
1677,1086.01
1678,1176.89
1679,1173.0
1680,1171.35
1681,1181.96
1682,1215.86
1683,1194.54
1684,1180.89
1685,1218.67
1686,1072.9
1687,1290.53
1688,1215.59
1689,1151.97
1690,1171.37
1691,1153.17
1692,1144.38
1693,1161.45
1694,1257.76
1695,1212.46
1696,1189.51
1697,1126.68
1698,1160.03
1699,1141.75
1700,1217.01
1701,1164.6
1702,1194.53
1703,1205.91
1704,1241.26
1705,1255.96
1706,1247.07
1707,1185.84
1708,1213.98
1709,1268.67
1710,1197.22
1711,1182.41
1712,1222.45
1713,1202.29
1714,1214.64
1715,1233.81
1716,1213.46
1717,1263.5
1718,1279.41
1719,1283.29
1720,1280.69
1721,1250.21
1722,1283.11
1723,1285.52
1724,1261.93
1725,1288.38
1726,1248.24
1727,1155.41
1728,1260.95
1729,1289.95
1730,1310.74
1731,1235.56
1732,1312.29
1733,1363.21
1734,1232.58
1735,1265.26
1736,1226.62
1737,1210.09
1738,1215.39
1739,1296.04
1740,1318.93
1741,1325.13
1742,1298.8
1743,1291.38
1744,1256.43
1745,1303.43
1746,1304.6
1747,1280.49
1748,1308.68
1749,1350.33
1750,1308.86
1751,1327.83
1752,1235.95
1753,1314.86
1754,1309.4
1755,1240.18
1756,1274.72
1757,1355.35
1758,1331.2
1759,1340.55
1760,1279.55
1761,1311.67
1762,1353.43
1763,1358.13
1764,1298.94
1765,1344.11
1766,1316.29
1767,1260.92
1768,1316.96
1769,1269.77
1770,1322.92
1771,1377.98
1772,1296.64
1773,1202.92
1774,1369.22
1775,1349.67
1776,1351.03
1777,1286.02
1778,1355.1
1779,1317.52
1780,1373.8
1781,1244.91
1782,1324.88
1783,1296.97
1784,1281.99
1785,1353.17
1786,1330.55
1787,1383.79
1788,1298.92
1789,1332.49
1790,1281.52
1791,1442.02
1792,1370.59
1793,1395.47
1794,1392.38
1795,1239.14
1796,1262.91
1797,1333.43
1798,1383.96
1799,1396.65
1800,1343.68
1801,1372.55
1802,1373.46
1803,1395.76
1804,1304.87
1805,1362.28
1806,1338.78
1807,1371.15
1808,1367.76
1809,1413.26
1810,1378.68
1811,1370.73
1812,1347.03
1813,1317.4
1814,1386.75
1815,1346.89
1816,1413.68
1817,1432.15
1818,1414.46
1819,1371.74
1820,1373.64
1821,1351.88
1822,1483.45
1823,1301.41
1824,1421.3
1825,1399.24
1826,1315.05
1827,1484.96
1828,1325.5
1829,1421.74
1830,1409.46
1831,1515.84
1832,1379.1
1833,1350.62
1834,1434.83
1835,1404.85
1836,1406.62
1837,1380.16
1838,1405.19
1839,1451.33
1840,1379.75
1841,1443.12
1842,1468.09
1843,1380.0
1844,1371.83
1845,1402.56
1846,1383.75
1847,1457.85
1848,1436.03
1849,1420.37
1850,1426.69
1851,1492.79
1852,1443.96
1853,1526.27
1854,1397.95
1855,1405.42
1856,1357.15
1857,1367.31
1858,1443.42
1859,1394.86
1860,1428.99
1861,1386.74
1862,1349.65
1863,1417.62
1864,1419.1
1865,1408.41
1866,1508.02
1867,1407.23
1868,1370.06
1869,1414.89
1870,1345.37
1871,1395.46
1872,1381.8
1873,1441.55
1874,1396.26
1875,1390.53
1876,1531.89
1877,1401.74
1878,1432.07
1879,1369.36
1880,1356.68
1881,1422.13
1882,1438.43
1883,1455.19
1884,1374.29
1885,1424.36
1886,1397.76
1887,1470.07
1888,1389.19
1889,1429.53
1890,1408.88
1891,1391.2
1892,1505.06
1893,1412.6
1894,1451.42
1895,1451.78
1896,1501.52
1897,1555.47
1898,1362.38
1899,1476.13
1900,1464.64
1901,1493.56
1902,1409.0
1903,1490.73
1904,1496.59
1905,1416.14
1906,1437.67
1907,1521.89
1908,1482.79
1909,1460.72
1910,1461.73
1911,1442.91
1912,1438.78
1913,1419.79
1914,1370.48
1915,1511.07
1916,1410.02
1917,1447.44
1918,1481.83
1919,1461.79
1920,1438.16
1921,1382.17
1922,1422.1
1923,1569.58
1924,1466.99
1925,1483.93
1926,1568.51
1927,1472.06
1928,1534.98
1929,1409.27
1930,1426.39
1931,1502.28
1932,1449.97
1933,1489.78
1934,1602.91
1935,1358.01
1936,1507.38
1937,1465.37
1938,1472.54
1939,1536.99
1940,1502.78
1941,1432.13
1942,1481.09
1943,1480.16
1944,1357.21
1945,1426.22
1946,1417.74
1947,1515.06
1948,1497.43
1949,1511.31
1950,1467.18
1951,1401.59
1952,1497.43
1953,1402.17
1954,1478.47
1955,1488.01
1956,1343.93
1957,1456.73
1958,1389.17
1959,1464.76
1960,1423.28
1961,1429.54
1962,1476.33
1963,1355.05
1964,1377.55
1965,1488.72
1966,1508.12
1967,1408.1
1968,1496.34
1969,1531.18
1970,1444.56
1971,1475.86
1972,1521.48
1973,1429.48
1974,1406.82
1975,1516.83
1976,1434.18
1977,1449.4
1978,1363.76
1979,1474.3
1980,1412.48
1981,1414.21
1982,1464.01
1983,1401.69
1984,1389.45
1985,1419.79
1986,1436.79
1987,1498.48
1988,1457.86
1989,1540.32
1990,1439.27
1991,1435.96
1992,1431.14
1993,1429.71
1994,1496.62
1995,1495.83
1996,1500.48
1997,1517.23
1998,1530.73
1999,1469.15
2000,1346.87
2001,1536.74
2002,1353.95
2003,1426.75
2004,1442.05
2005,1377.05
2006,1438.93
2007,1542.3
2008,1456.25
2009,1517.51
2010,1476.08
2011,1398.19
2012,1382.11
2013,1433.17
2014,1374.13
2015,1410.31
2016,1412.38
2017,1397.24
2018,1481.4
2019,1381.99
2020,1359.81
2021,1400.9
2022,1425.49
2023,1423.18
2024,1397.58
2025,1426.92
2026,1385.87
2027,1457.38
2028,1404.1
2029,1456.29
2030,1464.71
2031,1493.3
2032,1387.63
2033,1450.66
2034,1442.71
2035,1401.19
2036,1435.56
2037,1403.41
2038,1417.95
2039,1423.97
2040,1442.99
2041,1401.74
2042,1403.99
2043,1479.72
2044,1445.44
2045,1402.11
2046,1509.76
2047,1429.73
2048,1421.0
2049,1418.17
2050,1350.17
2051,1408.23
2052,1441.16
2053,1475.8
2054,1394.01
2055,1429.31
2056,1450.76
2057,1424.15
2058,1379.76
2059,1399.41
2060,1398.44
2061,1389.56
2062,1391.61
2063,1343.66
2064,1423.98
2065,1310.84
2066,1479.7
2067,1319.32
2068,1380.58
2069,1477.78
